"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"703","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MicrobatchSelfRegControllerTest.cls","4","25","ApexUnitTestShouldNotUseSeeAllDataTrue","Apex unit tests should not use @isTest(seeAllData = true)","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestshouldnotuseseealldatatrue","Best Practices","pmd"
"704","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MicrobatchSelfRegControllerTest.cls","12","17","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"705","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","5","27","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"706","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","10","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"707","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","14","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"708","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","15","16","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"709","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","25","20","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"710","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","29","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"711","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","33","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"712","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","35","13","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"713","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","42","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"714","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","46","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"715","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageController.cls","48","16","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"716","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","5","35","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"717","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","7","42","ApexUnitTestShouldNotUseSeeAllDataTrue","Apex unit tests should not use @isTest(seeAllData = true)","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestshouldnotuseseealldatatrue","Best Practices","pmd"
"718","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","18","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"719","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","20","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"720","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","22","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"721","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","27","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"722","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","30","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"723","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","40","24","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"724","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","43","24","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"725","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","47","24","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"726","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/MyProfilePageControllerTest.cls","52","20","ApexAssertionsShouldIncludeMessage","'System.assert' should have 2 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"727","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/NewsLetterLeadManager.cls","1","14","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"728","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/PersonAccountLeadUtility.cls","11","12","EmptyStatementBlock","Avoid empty block statements.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#emptystatementblock","Error Prone","pmd"
"729","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/PersonAccountLeadUtility.cls","11","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"730","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableAccountAnonymisation.cls","1","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"731","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableAccountAnonymisation.cls","15","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"732","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableAccountAnonymisation.cls","19","16","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"733","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableAccountAnonymisation.cls","19","16","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"734","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableAccountAnonymisation.cls","71","26","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"735","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","11","14","StdCyclomaticComplexity","The class 'QueueableStoreInfoSyncWithYext' has a Standard Cyclomatic Complexity of 7 (Highest = 30).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"736","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","11","14","CognitiveComplexity","The class 'QueueableStoreInfoSyncWithYext' has a total cognitive complexity of 89 (highest 74), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"737","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","11","14","CyclomaticComplexity","The class 'QueueableStoreInfoSyncWithYext' has a total cyclomatic complexity of 60 (highest 46).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"738","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","98","27","StdCyclomaticComplexity","The method 'prepareStoreLocationRecords' has a Standard Cyclomatic Complexity of 30.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"739","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","98","27","CognitiveComplexity","The method 'prepareStoreLocationRecords(YextResponseWrapper)' has a cognitive complexity of 74, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"740","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableStoreInfoSyncWithYext.cls","98","27","CyclomaticComplexity","The method 'prepareStoreLocationRecords(YextResponseWrapper)' has a cyclomatic complexity of 46.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"741","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","13","18","ApexDoc","Missing ApexDoc @description","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"742","5","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","53","24","UnusedLocalVariable","Variable 'leadRecords' defined but not used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"743","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","71","25","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"744","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","106","36","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"745","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","159","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"746","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","159","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"747","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","161","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"748","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","161","20","ApexDangerousMethods","Calling potentially dangerous method","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexdangerousmethods","Security","pmd"
"749","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","161","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"750","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","162","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"751","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","162","20","ApexDangerousMethods","Calling potentially dangerous method","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexdangerousmethods","Security","pmd"
"752","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","162","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"753","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","195","42","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"754","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","210","42","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"755","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","227","27","VariableNamingConventions","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'access_token' is not final.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"756","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","227","27","FieldNamingConventions","The instance field name 'access_token' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"757","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMoment.cls","231","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"758","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","13","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"759","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","14","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"760","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","15","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"761","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","16","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"762","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","17","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"763","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","20","25","MethodNamingConventions","The test method name 'testInMomentSurveySync_With_DML_Exception' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"764","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","29","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"765","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","32","25","MethodNamingConventions","The test method name 'testInMomentSurveySync_With_Authorize_Callout_Exception' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"766","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","40","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"767","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","41","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"768","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","44","25","MethodNamingConventions","The test method name 'testInMomentSurveySync_With_SurveyID_Callout_Exception' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"769","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","52","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"770","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","53","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"771","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","56","25","MethodNamingConventions","The test method name 'testInMomentSurveySync_With_SurveyDetail_Callout_Exception' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"772","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","64","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"773","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","65","16","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"774","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","72","16","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"775","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","77","29","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"776","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","77","29","NcssMethodCount","The method 'respond()' has an NCSS line count of 49","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"777","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","77","29","CognitiveComplexity","The method 'respond(HTTPRequest)' has a cognitive complexity of 16, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"778","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","77","29","CyclomaticComplexity","The method 'respond(HTTPRequest)' has a cyclomatic complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"779","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","116","24","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"780","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/QueueableSyncWebSurveyWithInMomentTest.cls","116","24","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"781","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactClassTest.cls","39","24","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"782","5","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactClassTest.cls","41","14","UnusedLocalVariable","Variable 'returnCase' defined but not used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"783","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactClassTest.cls","79","24","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"784","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","23","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"785","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","23","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"786","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","24","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"787","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","24","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"788","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","28","24","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"789","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","28","24","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"790","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","29","24","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"791","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/RedactUtility.cls","29","24","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
